Plotting labels...
[34m[1mautoanchor: [39m[22mAnalyzing anchors... anchors/target = 5.53, Best Possible Recall (BPR) = 1.0000
    14/199     11.7G    0.0774   0.07301         0       109       640: 100%|████| 7/7 [00:12<00:00,  1.83s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    15/199     11.7G   0.07134   0.07561         0       115       640: 100%|████| 7/7 [00:10<00:00,  1.52s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    16/199     11.7G   0.06769   0.06949         0        89       640: 100%|████| 7/7 [00:11<00:00,  1.68s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    17/199     11.7G   0.06542   0.06817         0       130       640: 100%|████| 7/7 [00:10<00:00,  1.50s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    18/199     11.7G    0.0611   0.05393         0       101       640: 100%|████| 7/7 [00:12<00:00,  1.78s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    19/199     11.7G   0.06339   0.05038         0       105       640: 100%|████| 7/7 [00:11<00:00,  1.68s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:04<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    20/199     11.7G    0.0606   0.04683         0       150       640: 100%|████| 7/7 [00:10<00:00,  1.53s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    21/199     11.7G   0.05879   0.04722         0       144       640: 100%|████| 7/7 [00:12<00:00,  1.79s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    22/199     11.7G   0.05769   0.04376         0       109       640: 100%|████| 7/7 [00:11<00:00,  1.69s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    23/199     11.7G    0.0565   0.04232         0       120       640: 100%|████| 7/7 [00:11<00:00,  1.65s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    24/199     11.7G   0.05326   0.04044         0       126       640: 100%|████| 7/7 [00:13<00:00,  1.88s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    25/199     11.7G   0.05227   0.03796         0        96       640: 100%|████| 7/7 [00:13<00:00,  1.99s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    26/199     11.7G   0.05325   0.03747         0       124       640: 100%|████| 7/7 [00:13<00:00,  1.86s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    27/199     11.7G   0.05446   0.03573         0       111       640: 100%|████| 7/7 [00:12<00:00,  1.77s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    28/199     11.7G   0.05314   0.03419         0       100       640: 100%|████| 7/7 [00:11<00:00,  1.66s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    29/199     11.7G   0.05447   0.03464         0        98       640: 100%|████| 7/7 [00:12<00:00,  1.81s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    30/199     11.7G   0.05129   0.03371         0       121       640: 100%|████| 7/7 [00:13<00:00,  1.88s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    31/199     11.7G   0.05053   0.03386         0       110       640: 100%|████| 7/7 [00:12<00:00,  1.80s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    32/199     11.7G   0.04783   0.03152         0       102       640: 100%|████| 7/7 [00:13<00:00,  1.99s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    33/199     11.7G    0.0456   0.03018         0        90       640: 100%|████| 7/7 [00:11<00:00,  1.64s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    34/199     11.7G     0.046   0.03056         0       115       640: 100%|████| 7/7 [00:11<00:00,  1.60s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    35/199     11.7G   0.04583   0.03263         0       154       640: 100%|████| 7/7 [00:12<00:00,  1.84s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    36/199     11.7G   0.04562   0.02936         0       118       640: 100%|████| 7/7 [00:13<00:00,  1.98s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    37/199     11.7G   0.04292   0.02948         0       114       640: 100%|████| 7/7 [00:12<00:00,  1.78s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    38/199     11.7G   0.04283   0.02836         0       108       640: 100%|████| 7/7 [00:11<00:00,  1.62s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    39/199     11.7G   0.04242   0.02863         0       137       640: 100%|████| 7/7 [00:10<00:00,  1.54s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:04<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    40/199     11.7G    0.0438   0.02699         0       105       640: 100%|████| 7/7 [00:09<00:00,  1.35s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    41/199     11.7G   0.04459   0.02898         0       122       640: 100%|████| 7/7 [00:12<00:00,  1.75s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    42/199     11.7G   0.04278   0.02746         0       119       640: 100%|████| 7/7 [00:11<00:00,  1.70s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    43/199     11.7G   0.04233   0.02612         0        99       640: 100%|████| 7/7 [00:13<00:00,  1.86s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    44/199     11.7G   0.03824   0.02773         0       121       640: 100%|████| 7/7 [00:11<00:00,  1.65s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    45/199     11.7G   0.03832   0.02636         0       116       640: 100%|████| 7/7 [00:12<00:00,  1.79s/it]
